1222196535;41.18322;-8.29856;-0.1448372;0.7187827
504941412;41.18507;-8.295898;-0.1447907;0.7188151
504941579;41.18165;-8.295828;-0.1447895;0.7187554
504941527;41.18187;-8.298258;-0.1448319;0.7187591
504947741;41.18597;-8.293077;-0.1447415;0.7188309
504947695;41.18501;-8.29164;-0.1447164;0.7188141
504941562;41.1818;-8.29644;-0.1448002;0.7187581
504941520;41.18195;-8.298389;-0.1448342;0.7187607
504947728;41.18568;-8.292353;-0.1447289;0.7188256
504947748;41.18604;-8.293547;-0.1447497;0.7188319
504941449;41.18508;-8.29941;-0.144852;0.7188152
504941573;41.18171;-8.296113;-0.1447945;0.7187564
504941545;41.18186;-8.297574;-0.14482;0.718759
504947690;41.18466;-8.291936;-0.1447216;0.7188079
504947760;41.18545;-8.294724;-0.1447702;0.7188216
504947701;41.18549;-8.291719;-0.1447178;0.7188224
504947688;41.18425;-8.2925;-0.1447314;0.7188008
504947714;41.18552;-8.291813;-0.1447194;0.718823
504941438;41.1852;-8.298644;-0.1448387;0.7188174
504941642;41.18283;-8.29382;-0.1447545;0.718776
504941585;41.18173;-8.29572;-0.1447876;0.7187567
504947724;41.18554;-8.292367;-0.1447291;0.7188233
504947697;41.18527;-8.291635;-0.1447163;0.7188185
504941531;41.18181;-8.298079;-0.1448288;0.7187582
504941479;41.18472;-8.299743;-0.1448578;0.7188089
504941434;41.18521;-8.29735;-0.1448161;0.7188176
504941382;41.18545;-8.294977;-0.1447747;0.7188217
504941517;41.18208;-8.298435;-0.144835;0.7187628
504928323;41.18336;-8.301212;-0.1448835;0.7187852
504941576;41.18166;-8.295958;-0.1447918;0.7187555
504947722;41.18547;-8.292277;-0.1447275;0.718822
504941506;41.18389;-8.298902;-0.1448432;0.7187945
504928326;41.18443;-8.300327;-0.144868;0.7188038
504941418;41.1851;-8.296152;-0.1447952;0.7188156
504941617;41.18221;-8.295362;-0.1447814;0.7187651
504928329;41.18525;-8.300516;-0.1448713;0.7188182
504941445;41.18531;-8.299042;-0.1448456;0.7188193
504941408;41.1851;-8.295804;-0.1447891;0.7188157
504941396;41.18527;-8.295516;-0.1447841;0.7188185
504947751;41.18594;-8.293962;-0.144757;0.7188302
504947738;41.18592;-8.292562;-0.1447325;0.7188299
504941514;41.18232;-8.29831;-0.1448328;0.7187672
504941386;41.18544;-8.295099;-0.1447768;0.7188216
504941439;41.18529;-8.298899;-0.1448431;0.718819
504947731;41.18581;-8.292332;-0.1447285;0.7188281
504947685;41.18358;-8.292967;-0.1447396;0.718789
504941569;41.18176;-8.296251;-0.1447969;0.7187573
504947716;41.18549;-8.29217;-0.1447257;0.7188225
504941534;41.18184;-8.297813;-0.1448242;0.7187588
504941476;41.18451;-8.299911;-0.1448608;0.7188054
504941623;41.18243;-8.295149;-0.1447777;0.718769
504941437;41.18523;-8.297602;-0.1448205;0.7188179
504941549;41.18198;-8.297134;-0.1448123;0.7187611
504928324;41.18381;-8.30052;-0.1448714;0.718793
504941509;41.18262;-8.298308;-0.1448328;0.7187723
504941392;41.1853;-8.295304;-0.1447804;0.7188191
504941610;41.18192;-8.295565;-0.1447849;0.7187601
504928325;41.18425;-8.300217;-0.1448661;0.7188008
504941637;41.18271;-8.294285;-0.1447626;0.7187739
1343767184;41.08941;-8.291479;-0.1447136;0.7171454
276950616;41.08947;-8.291691;-0.1447173;0.7171466
1344114429;41.12427;-8.294684;-0.1447695;0.7177539
1417924439;41.1469;-8.297355;-0.1448162;0.7181489
1417924532;41.15229;-8.300168;-0.1448653;0.718243
1417924692;41.15575;-8.301995;-0.1448971;0.7183033
1417924954;41.16951;-8.299671;-0.1448566;0.7185436
1417924982;41.16972;-8.299695;-0.144857;0.7185472
1417925041;41.17014;-8.299818;-0.1448592;0.7185545
1417925065;41.17043;-8.299955;-0.1448615;0.7185595
1417925122;41.17092;-8.299973;-0.1448619;0.7185681
1417925152;41.17112;-8.30022;-0.1448662;0.7185715
1417925162;41.17124;-8.300211;-0.144866;0.7185737
1417925172;41.17138;-8.300125;-0.1448645;0.7185761
1417925188;41.17162;-8.325746;-0.1453117;0.7185804
1417925191;41.17167;-8.29973;-0.1448576;0.7185813
1417925197;41.17177;-8.299649;-0.1448562;0.718583
1417925218;41.17229;-8.325272;-0.1453034;0.7185921
1417925224;41.17242;-8.299787;-0.1448586;0.7185943
1417925243;41.17267;-8.324827;-0.1452956;0.7185986
1417925249;41.17278;-8.299751;-0.144858;0.7186005
1417925253;41.17286;-8.29981;-0.144859;0.7186019
1417925254;41.17292;-8.300099;-0.1448641;0.718603
1417925262;41.17305;-8.32402;-0.1452816;0.7186053
1417925263;41.17307;-8.305809;-0.1449637;0.7186056
1417925264;41.17307;-8.300287;-0.1448673;0.7186056
1417925269;41.17319;-8.300594;-0.1448727;0.7186077
1417925270;41.17319;-8.323837;-0.1452784;0.7186078
1417925274;41.17332;-8.30068;-0.1448742;0.71861
1417925276;41.17334;-8.305241;-0.1449538;0.7186103
1417925277;41.17335;-8.305033;-0.1449502;0.7186105
1417925282;41.17357;-8.30463;-0.1449431;0.7186143
1417925285;41.17368;-8.300753;-0.1448755;0.7186162
1417925288;41.17376;-8.323465;-0.1452719;0.7186177
1417925291;41.17381;-8.300892;-0.1448779;0.7186185
1417925292;41.17382;-8.300838;-0.1448769;0.7186187
1417925295;41.17385;-8.301055;-0.1448807;0.7186193
1417925296;41.17388;-8.301377;-0.1448864;0.7186197
1417925302;41.17398;-8.304417;-0.1449394;0.7186216
1417925303;41.17401;-8.301426;-0.1448872;0.718622
1417925306;41.17413;-8.299769;-0.1448583;0.7186241
1417925309;41.17415;-8.32321;-0.1452674;0.7186245
1417925310;41.17418;-8.299799;-0.1448588;0.718625
1417925311;41.1742;-8.323174;-0.1452668;0.7186254
1417925312;41.17425;-8.300445;-0.1448701;0.7186262
1417925315;41.17427;-8.301637;-0.1448909;0.7186266
1417925318;41.17432;-8.304068;-0.1449333;0.7186274
1417925319;41.17432;-8.302223;-0.1449011;0.7186275
1417925320;41.17432;-8.301734;-0.1448926;0.7186275
1417925321;41.17434;-8.323075;-0.1452651;0.7186279
1417925324;41.17441;-8.299883;-0.1448603;0.7186291
1417925325;41.17442;-8.303023;-0.1449151;0.7186292
1417925326;41.17444;-8.300117;-0.1448644;0.7186295
1417925329;41.17452;-8.300013;-0.1448625;0.7186309
1417925331;41.17456;-8.299931;-0.1448611;0.7186317
1417925332;41.17459;-8.300083;-0.1448638;0.7186322
1417925334;41.17459;-8.301516;-0.1448888;0.7186322
1417925338;41.17461;-8.300925;-0.1448785;0.7186326
1417925341;41.17466;-8.300179;-0.1448655;0.7186334
1417925342;41.1747;-8.299864;-0.14486;0.7186341
1417925344;41.17474;-8.300613;-0.144873;0.7186348
1417925354;41.17498;-8.299795;-0.1448587;0.7186389
1417925361;41.17529;-8.301508;-0.1448886;0.7186444
1417925363;41.17554;-8.299705;-0.1448572;0.7186489
1417925366;41.17582;-8.301066;-0.1448809;0.7186536
1417925368;41.17595;-8.321638;-0.14524;0.7186559
1417925369;41.17598;-8.299818;-0.1448592;0.7186564
1417925373;41.17602;-8.30092;-0.1448784;0.7186571
1417925377;41.17611;-8.299673;-0.1448566;0.7186586
1417925379;41.17616;-8.301021;-0.1448801;0.7186596
1417925386;41.17625;-8.299591;-0.1448552;0.7186611
1417925400;41.1763;-8.301317;-0.1448853;0.718662
1417925402;41.17632;-8.301941;-0.1448962;0.7186623
1417925408;41.17636;-8.302083;-0.1448987;0.718663
1417925423;41.1764;-8.299569;-0.1448548;0.7186638
1417925433;41.17649;-8.301646;-0.1448911;0.7186654
1417925449;41.17688;-8.320854;-0.1452263;0.718672
1417925453;41.1771;-8.299255;-0.1448493;0.718676
1417925454;41.17717;-8.299106;-0.1448467;0.7186773
1417925457;41.17747;-8.298823;-0.1448418;0.7186825
1417925459;41.17764;-8.298766;-0.1448408;0.7186853
1417925462;41.17789;-8.298831;-0.1448419;0.7186897
1417925470;41.1784;-8.298764;-0.1448408;0.7186986
1417925474;41.17851;-8.298788;-0.1448412;0.7187006
1417925476;41.17852;-8.318498;-0.1451852;0.7187008
1417925477;41.17853;-8.298844;-0.1448422;0.7187009
1417925480;41.17861;-8.298636;-0.1448385;0.7187024
1417925481;41.17862;-8.298907;-0.1448433;0.7187026
1417925482;41.17867;-8.298484;-0.1448359;0.7187033
1417925484;41.17873;-8.298931;-0.1448437;0.7187043
1417925485;41.17875;-8.318164;-0.1451793;0.7187048
1417925487;41.1788;-8.298356;-0.1448336;0.7187057
1417925489;41.17885;-8.298348;-0.1448335;0.7187065
1417925490;41.17885;-8.298994;-0.1448448;0.7187065
1417925494;41.17909;-8.299017;-0.1448452;0.7187107
1417925495;41.17909;-8.298158;-0.1448302;0.7187107
1417925497;41.17916;-8.317892;-0.1451746;0.7187119
1417925499;41.17922;-8.298091;-0.144829;0.718713
1417925500;41.17932;-8.317866;-0.1451742;0.7187147
1417925501;41.17932;-8.301273;-0.1448846;0.7187147
1417925502;41.17941;-8.298909;-0.1448433;0.7187163
1417925503;41.17941;-8.301022;-0.1448802;0.7187163
1417925504;41.17942;-8.298974;-0.1448444;0.7187164
1417925505;41.17945;-8.300694;-0.1448745;0.718717
1417925506;41.17945;-8.301554;-0.1448894;0.7187171
1417925509;41.17952;-8.317967;-0.1451759;0.7187181
1417925510;41.17957;-8.299122;-0.144847;0.718719
1417925511;41.1796;-8.299471;-0.1448531;0.7187196
1417925512;41.1796;-8.300133;-0.1448646;0.7187196
1417925513;41.17962;-8.297435;-0.1448176;0.7187198
1417925514;41.17962;-8.317971;-0.145176;0.71872
1417925515;41.17963;-8.298666;-0.144839;0.7187201
1417925516;41.17964;-8.299335;-0.1448507;0.7187203
1417925517;41.17973;-8.317927;-0.1451752;0.7187218
1417925518;41.17978;-8.297418;-0.1448173;0.7187226
1417925519;41.17978;-8.298579;-0.1448375;0.7187227
1417925520;41.17981;-8.317758;-0.1451723;0.7187232
1417925521;41.17988;-8.317433;-0.1451666;0.7187245
1417925522;41.17996;-8.317235;-0.1451631;0.7187259
1417925524;41.18;-8.297462;-0.144818;0.7187265
1417925525;41.18;-8.298013;-0.1448276;0.7187265
1417925526;41.18001;-8.297767;-0.1448233;0.7187268
1417925527;41.18002;-8.298141;-0.1448299;0.7187269
1417925528;41.18015;-8.297325;-0.1448156;0.7187291
1417925530;41.18016;-8.301579;-0.1448899;0.7187294
1417925542;41.18045;-8.297262;-0.1448146;0.7187344
1417925553;41.18069;-8.29703;-0.1448105;0.7187386
1417925557;41.18073;-8.301578;-0.1448899;0.7187393
1417925566;41.1808;-8.315962;-0.1451409;0.7187406
1417925572;41.18088;-8.315754;-0.1451373;0.7187419
1417925574;41.1809;-8.315596;-0.1451345;0.7187423
1417925582;41.18102;-8.312266;-0.1450764;0.7187445
1417925590;41.1811;-8.301673;-0.1448915;0.7187458
1417925599;41.18127;-8.296678;-0.1448043;0.7187487
1417925601;41.18129;-8.301615;-0.1448905;0.7187492
1417925604;41.18135;-8.311083;-0.1450558;0.7187502
1417925605;41.18138;-8.300751;-0.1448754;0.7187507
1417925606;41.1814;-8.296491;-0.1448011;0.7187511
1417925624;41.1816;-8.30009;-0.1448639;0.7187545
1417925625;41.18167;-8.299788;-0.1448586;0.7187558
1417925627;41.18173;-8.298817;-0.1448417;0.7187568
1417925628;41.18176;-8.301916;-0.1448958;0.7187572
1417925630;41.18177;-8.299175;-0.1448479;0.7187575
1417925634;41.18182;-8.298544;-0.1448369;0.7187583
1417925635;41.18183;-8.301946;-0.1448963;0.7187585
1417925639;41.1819;-8.302952;-0.1449139;0.7187598
1417925640;41.18192;-8.301977;-0.1448968;0.7187601
1417925642;41.18197;-8.304334;-0.144938;0.718761
1417925644;41.18201;-8.30731;-0.1449899;0.7187616
1417925645;41.18201;-8.307628;-0.1449955;0.7187617
1417925649;41.18208;-8.306835;-0.1449816;0.7187628
1417925651;41.1821;-8.306235;-0.1449712;0.7187632
1417925658;41.18228;-8.309874;-0.1450347;0.7187663
1417925664;41.18237;-8.309628;-0.1450304;0.718768
1417925665;41.1824;-8.30934;-0.1450253;0.7187684
1417925675;41.18255;-8.302011;-0.1448974;0.7187712
1417925684;41.18313;-8.302174;-0.1449003;0.7187812
1417925687;41.18331;-8.302086;-0.1448987;0.7187844
1417925688;41.18332;-8.301369;-0.1448862;0.7187846
1417925690;41.18338;-8.30185;-0.1448946;0.7187856
1374337013;41.17129;-8.305435;-0.1449572;0.7185746
276949532;41.1832;-8.30549;-0.1449582;0.7187824
276949533;41.183;-8.305604;-0.1449601;0.718779
276949535;41.18216;-8.306412;-0.1449742;0.7187642
276949536;41.182;-8.30655;-0.1449766;0.7187615
276949542;41.18;-8.306212;-0.1449708;0.7187265
276949543;41.1781;-8.306458;-0.144975;0.7186935
276949545;41.17609;-8.306337;-0.1449729;0.7186584
276949547;41.17342;-8.305938;-0.144966;0.7186117
276949549;41.17181;-8.305419;-0.1449569;0.7185837
276949620;41.16895;-8.305547;-0.1449591;0.7185336
276949621;41.16869;-8.305522;-0.1449587;0.7185292
276949622;41.16712;-8.305353;-0.1449558;0.7185017
276949627;41.16467;-8.305747;-0.1449626;0.718459
276949628;41.16396;-8.306014;-0.1449673;0.7184466
276949629;41.16374;-8.306032;-0.1449676;0.7184429
276949630;41.16355;-8.305992;-0.1449669;0.7184395
276949631;41.16203;-8.305235;-0.1449537;0.7184129
276949632;41.15897;-8.303713;-0.1449271;0.7183595
276949634;41.15592;-8.30211;-0.1448991;0.7183063
276949636;41.15445;-8.3013;-0.144885;0.7182806
276949637;41.1541;-8.301108;-0.1448817;0.7182746
276950094;41.14886;-8.29837;-0.1448339;0.7181832
276950095;41.14862;-8.298261;-0.144832;0.7181789
276950100;41.14705;-8.297515;-0.144819;0.7181514
276950101;41.14683;-8.297275;-0.1448148;0.7181477
276950102;41.14656;-8.296974;-0.1448095;0.718143
276950103;41.14644;-8.296856;-0.1448075;0.7181408
276950104;41.14549;-8.296316;-0.144798;0.7181243
276950105;41.14518;-8.296172;-0.1447955;0.7181188
276950108;41.14173;-8.294987;-0.1447748;0.7180586
276950110;41.13814;-8.293777;-0.1447537;0.7179959
276950112;41.13791;-8.293726;-0.1447528;0.7179919
276950113;41.13755;-8.293742;-0.1447531;0.7179856
276950115;41.13464;-8.293767;-0.1447535;0.717935
276950117;41.12997;-8.293851;-0.144755;0.7178535
276950118;41.1275;-8.294209;-0.1447612;0.7178103
276950119;41.12354;-8.294793;-0.1447715;0.7177411
276950121;41.12333;-8.294808;-0.1447717;0.7177375
276950126;41.11892;-8.293606;-0.1447507;0.7176605
276950127;41.11806;-8.293714;-0.1447526;0.7176456
276950129;41.11732;-8.293784;-0.1447538;0.7176327
276950130;41.11708;-8.293788;-0.1447539;0.7176285
276950131;41.11698;-8.293763;-0.1447535;0.7176267
276950132;41.11568;-8.293233;-0.1447442;0.7176039
276950138;41.11181;-8.292902;-0.1447385;0.7175365
276950146;41.10958;-8.29397;-0.1447571;0.7174975
276950148;41.10924;-8.29399;-0.1447574;0.7174916
276950153;41.109;-8.29397;-0.1447571;0.7174874
276950155;41.10876;-8.293862;-0.1447552;0.7174833
276950157;41.10856;-8.293634;-0.1447512;0.7174798
276950161;41.10826;-8.29315;-0.1447428;0.7174745
276950163;41.10814;-8.293035;-0.1447408;0.7174724
276950165;41.10806;-8.292991;-0.14474;0.717471
276950167;41.10793;-8.292933;-0.144739;0.7174687
276950550;41.09853;-8.292538;-0.1447321;0.7173046
276950551;41.09843;-8.292428;-0.1447302;0.7173029
276950552;41.09785;-8.291614;-0.1447159;0.7172927
276950553;41.09776;-8.291529;-0.1447145;0.7172912
276950554;41.09765;-8.291513;-0.1447142;0.7172893
276950556;41.09754;-8.291553;-0.1447149;0.7172874
276950557;41.09732;-8.291768;-0.1447186;0.7172835
276950559;41.09717;-8.29198;-0.1447223;0.7172809
276950560;41.09711;-8.292182;-0.1447259;0.7172799
276950561;41.09706;-8.292553;-0.1447324;0.717279
276950562;41.09699;-8.292714;-0.1447352;0.7172778
276950564;41.09676;-8.292935;-0.144739;0.7172738
276950565;41.09669;-8.293099;-0.1447419;0.7172726
276950566;41.0967;-8.293297;-0.1447453;0.7172727
276950568;41.09679;-8.293751;-0.1447533;0.7172744
276950569;41.09676;-8.293946;-0.1447567;0.7172738
276950570;41.09669;-8.294099;-0.1447593;0.7172725
276950571;41.09658;-8.294164;-0.1447605;0.7172707
276950572;41.09645;-8.294149;-0.1447602;0.7172685
276950573;41.09635;-8.29408;-0.144759;0.7172666
276950575;41.09607;-8.293548;-0.1447497;0.7172617
276950578;41.09597;-8.293397;-0.1447471;0.7172601
276950583;41.09516;-8.293041;-0.1447409;0.7172459
276950584;41.09507;-8.293012;-0.1447404;0.7172443
276950585;41.09481;-8.292834;-0.1447373;0.7172398
276950586;41.09459;-8.292792;-0.1447365;0.7172358
276950588;41.09335;-8.292871;-0.1447379;0.7172142
276950589;41.09274;-8.292821;-0.144737;0.7172036
276950591;41.09233;-8.292789;-0.1447365;0.7171965
276950594;41.09204;-8.29294;-0.1447391;0.7171915
276950595;41.09197;-8.292949;-0.1447393;0.7171901
276950597;41.09158;-8.292801;-0.1447367;0.7171834
276950598;41.0914;-8.292805;-0.1447368;0.7171803
276950600;41.09111;-8.293013;-0.1447404;0.7171752
276950601;41.09099;-8.293022;-0.1447405;0.7171731
276950602;41.0909;-8.292968;-0.1447396;0.7171715
276950604;41.09053;-8.292532;-0.144732;0.7171651
276950607;41.09037;-8.292135;-0.1447251;0.7171623
276950608;41.09027;-8.292041;-0.1447234;0.7171605
276950609;41.09013;-8.292024;-0.1447231;0.7171581
276950611;41.08979;-8.292059;-0.1447237;0.7171521
276950612;41.08968;-8.292024;-0.1447231;0.7171503
276950613;41.08958;-8.291914;-0.1447212;0.7171485
1636471092;41.1708;-8.325727;-0.1453113;0.7185661
1636471353;41.17152;-8.325799;-0.1453126;0.7185785
1417925091;41.1707;-8.325912;-0.1453146;0.7185642
1417925101;41.17074;-8.325802;-0.1453127;0.7185649
1417925113;41.17089;-8.325706;-0.145311;0.7185676
1417925183;41.1714;-8.325813;-0.1453129;0.7185766
666948451;41.18695;-8.289926;-0.1446865;0.7188478
2429913893;41.18184;-8.310443;-0.1450446;0.7187588
2429913896;41.18192;-8.293793;-0.144754;0.7187601
2429913898;41.18196;-8.300844;-0.1448771;0.7187609
2429913904;41.18234;-8.29393;-0.1447564;0.7187674
2429913908;41.18258;-8.29397;-0.1447571;0.7187716
2429913934;41.18428;-8.301132;-0.1448821;0.7188013
2429913935;41.18428;-8.301204;-0.1448833;0.7188014
2429913938;41.18435;-8.301374;-0.1448863;0.7188026
2429913941;41.18444;-8.301393;-0.1448866;0.7188042
2429913944;41.18458;-8.301378;-0.1448864;0.7188065
2429913945;41.18458;-8.299078;-0.1448462;0.7188066
2429913946;41.18471;-8.301737;-0.1448926;0.7188088
2429913947;41.18477;-8.299283;-0.1448498;0.7188098
2429913948;41.18478;-8.301908;-0.1448956;0.7188101
2429913949;41.18488;-8.301967;-0.1448967;0.7188118
2429913951;41.18491;-8.299362;-0.1448512;0.7188123
2429913952;41.18502;-8.299461;-0.1448529;0.7188142
2429913734;41.17448;-8.30811;-0.1450039;0.7186303
2429913737;41.17478;-8.308137;-0.1450043;0.7186355
2429913738;41.17479;-8.307576;-0.1449946;0.7186356
2429913742;41.17521;-8.293918;-0.1447562;0.7186429
2429913750;41.17567;-8.29423;-0.1447616;0.7186509
2429913752;41.17587;-8.306828;-0.1449815;0.7186545
2429913754;41.17588;-8.306745;-0.14498;0.7186546
2429913811;41.17912;-8.309999;-0.1450368;0.7187113
2429913812;41.17916;-8.309898;-0.1450351;0.7187119
2429913813;41.17917;-8.309865;-0.1450345;0.7187121
2429913814;41.17918;-8.309299;-0.1450246;0.7187122
2429913815;41.17919;-8.308914;-0.1450179;0.7187124
2429913816;41.1792;-8.308728;-0.1450147;0.7187126
2429913817;41.17927;-8.310917;-0.1450529;0.7187138
2429913819;41.17934;-8.311115;-0.1450563;0.718715
2429913820;41.17941;-8.294118;-0.1447597;0.7187163
2429913823;41.17952;-8.311593;-0.1450647;0.7187181
2429913826;41.1796;-8.311723;-0.1450669;0.7187196
2429913678;41.16892;-8.296133;-0.1447948;0.7185332
2429913680;41.16914;-8.296023;-0.1447929;0.718537
2429913681;41.16932;-8.295872;-0.1447903;0.7185401
2429913684;41.16956;-8.295579;-0.1447852;0.7185444
2429913686;41.16981;-8.295278;-0.1447799;0.7185488
2429913689;41.16998;-8.295135;-0.1447774;0.7185517
2429913692;41.17014;-8.294997;-0.144775;0.7185546
2429913701;41.17057;-8.295083;-0.1447765;0.7185621
2429913706;41.17091;-8.295288;-0.1447801;0.7185678
2429913707;41.17108;-8.295292;-0.1447802;0.7185709
2429913712;41.17156;-8.295018;-0.1447754;0.7185793
2429913713;41.17161;-8.29499;-0.1447749;0.7185802
2429913714;41.17179;-8.294738;-0.1447705;0.7185833
2429913715;41.17194;-8.294281;-0.1447625;0.7185859
2429913716;41.17209;-8.293928;-0.1447563;0.7185885
2429913719;41.17282;-8.293288;-0.1447452;0.7186012
2429913720;41.17324;-8.29314;-0.1447426;0.7186086
2429913723;41.17364;-8.293101;-0.1447419;0.7186156
2429913724;41.174;-8.308443;-0.1450097;0.7186218
2429913726;41.17405;-8.308323;-0.1450076;0.7186228
2429913727;41.17408;-8.293165;-0.144743;0.7186233
2429913728;41.17408;-8.308959;-0.1450187;0.7186233
2429913731;41.17436;-8.308222;-0.1450058;0.7186281
2429913756;41.17592;-8.307195;-0.1449879;0.7186554
2429913757;41.17593;-8.307255;-0.144989;0.7186555
2429913758;41.17593;-8.308353;-0.1450081;0.7186555
2429913759;41.17595;-8.308294;-0.1450071;0.7186558
2429913760;41.17595;-8.30881;-0.1450161;0.7186559
2429913761;41.17596;-8.308218;-0.1450058;0.7186561
2429913763;41.17597;-8.307734;-0.1449973;0.7186563
2429913764;41.17599;-8.308054;-0.1450029;0.7186567
2429913765;41.17604;-8.309402;-0.1450264;0.7186576
2429913766;41.17604;-8.306528;-0.1449763;0.7186576
2429913768;41.17611;-8.309759;-0.1450327;0.7186587
2429913770;41.17618;-8.294789;-0.1447714;0.7186599
2429913776;41.17652;-8.309435;-0.145027;0.7186658
2429913779;41.17658;-8.295415;-0.1447823;0.7186669
2429913780;41.1767;-8.307188;-0.1449878;0.7186689
2429913784;41.17707;-8.295553;-0.1447847;0.7186756
2429913785;41.17711;-8.309036;-0.14502;0.7186762
2429913786;41.17731;-8.308969;-0.1450189;0.7186797
2429913788;41.17751;-8.295691;-0.1447871;0.7186831
2429913789;41.17753;-8.308995;-0.1450193;0.7186834
2429913791;41.17777;-8.309116;-0.1450214;0.7186877
2429913792;41.17784;-8.295706;-0.1447874;0.7186889
2429913794;41.17829;-8.309465;-0.1450275;0.7186967
2429913796;41.17858;-8.309584;-0.1450296;0.7187018
2429913799;41.17891;-8.294795;-0.1447715;0.7187075
